"Story","Title","Result","Date","Stability","Duration (s)"
"When checking in to the pet hotel","Petra books her pet cat into the hotel","SUCCESS","2023-04-18T21:42:05.204543372Z[Etc/UTC]","0.0","0.89"
"When checking in to the pet hotel","Petra checks her cat out of the hotel","SUCCESS","2023-04-18T21:42:06.199021188Z[Etc/UTC]","0.0","0.05"
